drama_id,drama_name,native_name,year,synopsis,genres,tags,director,sc_writer,country,type,tot_eps,ep_duration,start_dt,end_dt,aired_on,org_net,tot_user_score,tot_num_user,tot_watched,content_rt,rank,popularity
467ba2f89b9f6e606c3a8466edfe6d379cfc4f5a78b5fe0a7b021272253f3f5a,Voice Season 3: City of Accomplices,보이스 3,2019,Emergency 112 call center members deal with an international evil cartel. The group is involved in the internet's dark web.,"Thriller,  Mystery,  Psychological,  Crime","Strong Female Lead, Leadership, Tough Male Lead, Investigation, Calm Female Lead, Teamwork, Impulsive Male Lead, Smart Female Lead, Smart Male Lead, Human Trafficking",['Nam Ki Hoon'],['Ma Jin Won'],South Korea,Drama,16,3600,11/5/19,30/6/19,"Saturday, Sunday",OCN,8.3,4465,9061,15+ - Teens 15 or older,882,1495
083e80d0481533216f4d4a21ae462475fdbfc9b570b26fba918c30e6571d3808,Dating Class,필수연애교양,2019,"The story revolves around 6 university students who are new to dating and the lessons they learn along the way, and the web series is based on an actual university class titled 'An Introduction to Dating'. ","Romance,  Youth,  Drama","Multiple Couples, Web Series, Student Female Lead, Student Male Lead, School Setting, Young Adult Female Lead, Young Adult Male Lead, Short Length Series, University, Bromance",,['Jung Won'],South Korea,Drama,16,900,10/5/19,29/6/19,"Friday, Saturday",Naver TV Cast,7.9,2107,5484,15+ - Teens 15 or older,2934,2294
65c41e6fa6dd37496b306fcded9ee9d34bd0c8e8b680fe595cc09ab5f12d0a75,Save Me Season 2,구해줘 2,2019,"With their municipality scheduled to be flooded to make way for the construction of a new dam, the devout denizens of a rural village have placed their faith in Choi Gyung Seok, a church elder who promises to relocate the flock. Choi tells the villagers they will build a church and a new housing development where they will all be able to live together after the town is completely submerged. He also says that only 144,000 people can go to heaven and that church offerings are mandatory if one wants to ""secure their spot."" Even the town's much-revered Reverend Sung, a young and good-looking minister who seemingly has the ability to heal the sick, approves of Choi's plans.Behind his guise of devotion, however, Choi is a practiced con man posing as a representative of a fake religion; his true aim is to defraud the villagers of their resettlement compensation. The only obstacle to the scheme is Kim Min Chul, a skeptical outcast who accidentally discovers evidence of Choi's past misdeeds and suddenly finds himself becoming the center of resistance against the church institution.","Thriller,  Mystery,  Psychological","Cult, Fake Religion, Airhead Male Lead, Hardworking Female Lead, Domestic Abuse, Strong Male Lead, Street Fight, Domestic Violence, Aggressive Male Lead, Investigation",['Lee Kwon'],['Seo Joo Yeon'],South Korea,Drama,16,3900,8/5/19,27/6/19,"Wednesday, Thursday",OCN,8,1218,5334,15+ - Teens 15 or older,2116,2344
44f5c2b336689a7163f2fefc2400076ab7da4913b4787218c1eaa694a85012c4,Sweat Romance,땀땀로맨스,2019,,Romance,"Short Length Series, Miniseries, Web Series",,,South Korea,Drama,5,480,8/5/19,22/5/19,,,6.7,15,85,Not Yet Rated,59821,99999
94654def26bffa4a734a0592d92558f92c3d6d1a126a469242a02f3e12e10ccf,The Secret Life of My Secretary,초면에 사랑합니다,2019,"Do Min Ik is an intelligent, perfectionist man with a heart of stone and the Chief of Team 1 at T&T Mobile Media who always relies on his secretary, the hot-tempered Jung Gal Hee. Although she diligently carries out the tasks her mean boss instructs her to do, she does not hold back in saying what she wishes to say. Will an office romance blossom?","Business,  Comedy,  Romance,  Drama","Boss-Employee Relationship, Prosopagnosia, Double Identity, Rich Woman/Poor Man, Eccentric Male Lead, Rich Male Lead, Smart Male Lead, Secondary Couple, Disability, Secret Crush",['Lee Kwang Young'],['Kim Jung Ah'],South Korea,Drama,32,2100,6/5/19,25/6/19,"Monday, Tuesday",SBS,8,23576,52386,15+ - Teens 15 or older,2099,156
9ba3e24a5603ac12796928bf8b1cae439c592a56632dc3e0ed1971dcb5e3257c,Abyss,어비스,2019,"Abyss is about a man and a woman who tragically die and are given another chance at life through soul-reviving marbles in a magical abyss.Go Se Yeon was a tough, accomplished, and unrivaled beautiful female prosecutor who worked in the Seoul District public Office but gets into a fatal accident and dies. However, due to the mysterious magical marbleAbyssGo Se Yeon is revived, but now in a totally different appearance. Go Se Yeon now possesses a common appearance based on how good her spirit was in her previous life.Cha Min was the highly intelligent heir to Koreas top cosmetics company but was also a smart, humble, and kind-hearted man. Although he has both the brains and an astounding amount of wealth, he considers himself unattractive and is insecure about his looks. Like Go Se Yeon, Cha Min gets into an accident and dies. Due to the mysterious magical marbleAbysshe comes back to life with a different appearance as an exceedingly handsome man just as bright as the spirit he had in his previous life.Go Se Yeon and Cha Min begin to work as a lawyer and an administrator at a private law firm and decide to investigate the magical incident. Romance blooms in the office as the two intertwine together to accept their same fate.","Mystery,  Comedy,  Romance,  Fantasy","Murder, Reincarnation, Death, Nice Male Lead, Hidden Identity, Investigation, Second Chance, Hardworking Female Lead, Smart Female Lead, Sassy Female Lead",['Yoo Je Won'],['Moon Soo Yeon'],South Korea,Drama,16,3600,6/5/19,25/6/19,"Monday, Tuesday",Netflix tvN,7.8,36633,80998,15+ - Teens 15 or older,3028,68
7149249aeedc2b63a6fba7e06184aa1027a7145a6d6cfefc4b5656bf26cdab63,Different Dreams,이몽,2019,"A turning point in Korean history, one never to be forgotten is presented in this engaging historical drama, celebrating its 100th anniversary. In 1919, during the Japanese colonial period, two events paved the way for the independence of Korea, the March 1st Movement and the establishment of the Korean Provisional Government. And with it, a covert armament for freedom was born, the Heroic Corps. Historically and in the drama, the man leading the corps goes by the name of Kim Won Bong, his real name only a few people know. He rarely stays in one area for more than two hours and sleeps for only short periods at a time. With fiery passion in his heart, he moves about swiftly and dreams for his country's independence. Lee Young Jin a Korean woman raised by a Japanese military doctor follows in her adopted father's footsteps, and through a series of events, attends a prestigious medical university in Shanghai. She returns to Joseon and becomes the first female surgeon. The two of them cross paths, and although they follow different ideologies, Won Bong soon realizes his need for her and begins to regret sending her deep into enemy territory. These two characters will walk together, sometimes run, sometimes fall, only to get back up again to chase their dreams. Bearing with them the pain and suffering of the historical events that shaped Korea's independence, they hope to instil the past so that it will never be forgotten.","Action,  Historical,  Romance,  Medical","Strong Female Lead, Police Department Setting, Surgeon Female Lead, Doctor Female Lead, Doctor-Patient Relationship, Return From Abroad, Death Of An Adoptive Father, Freedom, Cold Female Lead, Historical Fiction",['Yoon Sang Ho'],['Jo Gyoo Won'],South Korea,Drama,40,1620,4/5/19,13/7/19,Saturday,MBC,7.9,660,3530,15+ - Teens 15 or older,2763,3264
6be523fd0fb94025f845b9c46e14cbeb592985d13e706f1020e87259c2759bac,The Best Ending,최고의 엔딩,2019,"Choi Woong and Go Min Chae have been dating for eight years and theyve done everything they dreamed of doing before settling down. Now just one thing is left on their list: getting married. The pair agrees to tie the knot, but theres one big problem  theyre totally broke and cant afford to have the kind of big, lavish ceremony most others their age have. They struggle to find the jobs they like, as Choi Woong finds a job at a high school and Go Min Chae ventures into the world of art. And things get very messy when love rivals also appear on the scene.Telling their parents (and winning parental approval for their union) also isnt as straightforward as it seems. The pressures slowly start to mount as the wedding day approaches  and even threaten to take the ultimate toll on their relationship. Will love save the day  and get their relationship back on track just in time for the big day?","Comedy,  Romance,  Drama","Miniseries, Web Series, Wedding, Marriage, Second Chance Romance, Second Chance, Nice Male Lead, Gallery Setting, Short Length Series, Jealous Male Lead",['Park Dhan Hee'],['Kim Soo Min'],South Korea,Drama,8,720,3/5/19,3/5/19,Friday,Naver TV Cast,7.7,1787,4130,Not Yet Rated,3753,2902
0cb55c469d36c70356cf735e4d71d88c3693476782727f217e744a5dfe4a99d9,Hello? Spring Is Coming,봄에는 사랑이 올까요?,2019,"Every coming out is difficult, but most of all, coming out in front of the family is the hardest.Can I make a coming out to my family for a loved one?","Romance,  Drama","Lesbian Romance, Tarot, Closeted, Fortune-telling, Web Movie, Disapproving Parent, Short Film, Coming Out, LGBTQ+, Lesbian Character",,,South Korea,Movie,,300,,,,,7.2,175,644,Not Yet Rated,7274,9448
62fea776cd267df0e4e15a39a73dbc791a46c8f9fde0a3cba210e4fc419353b1,"Yum Yum, How Tasty!",요로코롬냠냠,2019,"Yoo Joo was born and lived in Gwangju for 30 years. Her original dream was to be a food photographer, and now she works as a photographer and marketing agent for an advertising company. As she entered her third year, her personality has changed a lot. In the past, she used to be arrogant and stubborn, but now she doesn't even put her mouth on, and only chooses good words to listen to clients. ",Food,"Marketer Female Lead, Photographer Female Lead, Office Worker Female Lead, Short Length Series, Miniseries, Web Series",,,South Korea,Drama,4,420,3/5/19,24/5/19,Friday,,6.1,16,61,Not Yet Rated,62755,99999
4aa7df62b340b44888edcf449cb29b51cc9ef65864c71ed11c5ef33eab6bc02c,Home for Summer,여름아 부탁해,2019,"Geum Hee has been married to Joon Ho for the past 10 years. She supported him while he was attempting to become a plastic surgeon. He is now a successful plastic surgeon. They are still happily married, but Joon Ho happens to meet divorcee Sang Mi. Sang Mi wants Joon Ho regardless if he is already married.Meanwhile, Sang Won is a chef and the younger brother of Sang Mi. Due to his painful memory of being dumped by the woman he loved, his personality seems to have become cold. He actually still has a warm heart.","Romance,  Drama,  Melodrama","Infidelity, Mother-Son Relationship, Father-Son Relationship, Adoption, Father-Daughter Relationship, Mother-Daughter Relationship, Eccentric Male Lead, Childhood Friends' Relationship, Orphanage Setting, Plastic Surgeon Male Lead",['Sung Joon Hae'],['Koo Ji Won'],South Korea,Drama,128,1800,29/4/19,25/10/19,"Monday, Tuesday, Wednesday, Thursday, Friday",KBS1,7.3,378,1404,15+ - Teens 15 or older,6669,6020
55d6f8aeaa4f06154e22dace214be6125f99bac08a9a97d706474ec6ef472b6e,The Nokdu Flower,녹두꽃,2019,"Set during the Donghak Peasant Revolution (1894-1895), two half-brothers find themselves on opposing sides of the conflict. Baek Yi Kang is the first son of a prominent family whose wealthy father is a notorious local government official, while his mother comes from the lowest class. His mother's low social standing and being born out-of-wedlock cause people to look down upon him. Baek Yi Hyun is Yi Kangs younger half-brother who is handsome, smart, and polite. Yi Hyun has everything and treats his half-brother with respect. Song Ja In is the only daughter of the head of a large peddlers group, who owns the Jeonjoo Yeokak Inn, where goods are also sold. Ja In has courage and charisma and remains calm under pressure. She dreams of becoming the best merchant in Joseon.","Historical,  Romance,  War,  Political","Peasant Revolution, Revolution, Strong Male Lead, Leadership, Corruption, Character Development, Joseon Dynasty, Badass Male Lead, Evil Parental Figure, Smart Male Lead",['Shin Kyung Soo'],['Jung Hyun Min'],South Korea,Drama,48,2100,26/4/19,13/7/19,"Friday, Saturday",SBS,8.3,1684,8860,15+ - Teens 15 or older,975,1529
c3267a209210df7e3b231099132f2c9b75ad462c17bc6b0ef93b74d66b0478a2,A-Teen Season 2,에이틴 2,2019,Season 2 of A-TEEN will focus on the changes in the lives of the lead characters as they approach the ages of 18 and 19 (by Korean reckoning). The show will realistically showcase the conflicts and worries the characters will have ahead of what seems like the greatest hurdle in their livesthe college entrance exam. It will also realistically display the many choices they will make in the process of preparing for the exam.,"Comedy,  Romance,  Youth,  Drama","Multiple Mains, High School, Web Series, Multiple Couples, Exchange Student Female Lead, Student Male Lead, School Setting, Teenager Female Lead, Teenager Male Lead, Short Length Series",['Han Soo Ji'],['Kim Sa Ra'],South Korea,Drama,20,900,21/4/19,27/6/19,"Thursday, Sunday",Naver TV Cast vLive,8,7484,15407,15+ - Teens 15 or older,2243,891
0a2cd3aae2bcf29e9c7c1e0a4fa77704da527afb8cbf5a61bcdcf93458740180,My First First Love,첫사랑은 처음이라서,2019,"A group of Yoon Tae Ohs friends suddenly move into his house for their own personal reasons, where they experience love, friendships, and struggles. Song I and Tae Oh have been friends since they were three years old; Choi Hoon is an aspiring theater actor; Ga Rin is an heiress to a rich family.When Song I meets another friend of Tae OhDo Hyeon, who acts cold to girls and works several jobstheir friendship is tested.","Comedy,  Romance,  Life,  Youth","Nice Male Lead, First Love, Friends To Lovers, Cohabitation, Coming Of Age, Love Triangle, Cheerful Male Lead, Poor Female Lead, Secret Crush, Sismance",['Oh Jin Suk'],['Kim Ran'],South Korea,Drama,8,3000,18/4/19,18/4/19,,Netflix,7.7,28904,57417,13+ - Teens 13 or older,3839,129
6a920c0c8d7d26a4b88c1095540c167a0899aa8cc340685c6fb9aaf1372b971e,Persona,페르소나,2019,"Persona is a an anthology series containing 4 different parts. Each part directed by different directors tells separate stories starring IU as the lead. ""Love Set"", directed by Lee Kyung Mi,  follows an intense tennis match between IU and  Doo Na. The stakes of the match are high for both women. ""Collector"", directed by Im Pil Sung, tells the story of an alluring woman, Eun, who loves to seduce men and a man willing to do anything for her love. ""Kiss Burn"", directed by Jeon Go Woon, depicts the many attempts at revenge made by two school girls, Han Na and Hye Bok, on  Hye Bok's unreasonable father. Shot in black and white, ""Walking at Night"", directed by Kim Jong Kwan, recounts the sorrowful story of two former lovers who go for a walk in the man's dream, reminiscing on their love and saying things they do not have the chance to in real life.","Thriller,  Romance,  Drama","Miniseries, Strong Female Lead, Sismance, Psychological, Anthology, Father-Daughter Relationship, Infidelity, Sports, Friendship, Rivalry",,,South Korea,Drama,4,1200,11/4/19,11/4/19,,Netflix,7.1,7790,15025,18+ Restricted (violence & profanity),7784,915
cf70846982ad690d22db37fe3cd2fd28a4e67bb70e190dbbef0085c1b031da20,When the Apple of Eye Shattered,콩깍지 벗겨지면,2019,"Made by crew of 'Do you want to play Truth or Dare with me?' How love changes in one night - Minseok still loves her but she changed 180 degrees. What? Who did what?? ""Please! She is my EVERYTHING!!"" ",Comedy,(Vote or add tags),,,South Korea,Drama,1,480,11/4/19,11/4/19,,,7.4,5,54,Not Yet Rated,50704,99999
e2e131ec67e3e95bc3f99e0bb2919762a41ff5a8a5cd58e0da802210dc7320b0,Her Private Life,그녀의 사생활,2019,"A dedicated professional, Sung Deok Mi lives for her work as an art gallery curator. Devoting herself to her work, she is exceptional in every way, save one. Beneath that cool, professional facade, Deok Mi carries a dark secret. A secret she desperately wants to keep from the world. A secret that has driven lovers away. A secret that rules every moment of her personal life...Sung Deok Mi is the ultimate Cha Shi An fangirl. The devoted manager of a Shi An fansite, Deok Mi eats, breathes, and sleeps for Shi An. He is her sun, her moon. Her entire universe revolves around him. This is the secret Deok Mi must hide from the world. And hide it she does. At least until Ryan Gold, the art gallerys new director, saunters into her life. A once famous painter, the former artist turned director considers himself an indifferent being, unconcerned with the lives of others. But when he uncovers Deok Mis secret, everything changes.","Business,  Comedy,  Romance,  Drama","Boss-Employee Relationship, Independent Female Lead, Eccentric Female Lead, Orphan Male Lead, Smart Male Lead, Calm Male Lead, Sismance, Fan Culture, Steamy Kiss, Strong Female Lead",['Hong Jong Chan'],['Kim Hye Young'],South Korea,Drama,16,4500,10/4/19,30/5/19,"Wednesday, Thursday",tvN,8.4,56549,110948,15+ - Teens 15 or older,798,27
b2978e384d9e4c71be34fa6d810b384cdafa6c6f611ccdb6b2c4b9164ad7e749,Camellia,동백,2019,"A webdrama about the pain, the conflict, and the resolutions of the descendants of the 'Yeosun case' that occurred in 1948.",Political,"Short Length Series, Miniseries, Web Series",,,South Korea,Drama,5,600,9/4/19,7/5/19,Tuesday,,7.9,8,114,G - All Ages,43133,99999
9a1d6401783f9cd3b8732980d78d8be1e40a7911272f82e8fd0a166098b3f871,I Hate Going to Work,회사 가기 싫어,2019,A slice-of-life office drama about people who don't want to go to work that will resonate with everyday office workers.,"Business,  Comedy,  Life,  Drama","Workplace Setting, Office Setting, Office Worker Male Lead, Mockumentary",['Seo Joo Wan'],['Park So Young'],South Korea,Drama,12,3540,9/4/19,2/7/19,Tuesday,KBS2,7.5,86,734,Not Yet Rated,48080,8818
2c68fba3b05374843ea4264f24458cc6ceee87fd3f06af44afbe2ce01714a3ee,Special Labor Inspector Jo,특별근로감독관 조장풍,2019,"Social satire drama about punishing the ""haves"" of society. It follows Jo Jin Gap, a man who used to be a member of the national judo team, and whose dream of becoming a physical education teacher is dashed when he gets kicked out for his temper. Jin Gap then becomes a civil servant who puts safety first, and works as a labor inspector for the Ministry of Employment and Labor.","Action,  Business,  Comedy,  Drama","Power Struggle, Righteous Male Lead, Boss-Employee Relationship, Teamwork, Eccentric Male Lead, Nice Male Lead, Tough Male Lead, Satire, Slight Romance, Ex-spouse Relationship","['Park Won Gook', 'Sung Chi Wook']",['Kim Ban Di'],South Korea,Drama,32,2100,8/4/19,28/5/19,"Monday, Tuesday",MBC,8.2,1505,5223,15+ - Teens 15 or older,1472,2381
068f9f138a2b549a6661baf77464fa18d4da1c152123e2bbefe1bad8ef615881,Beautiful World,아름다운 세상,2019,"This drama is about a boy on the edge of life and death, and his family's quest to find the truth.  Amidst the lies and secrets, mistrust and pain, the family looks for hope in this crazy world.  Mu Jin, is a teacher and a father. His wife, In Ha, runs 'Ho Ho Bakery' and they have a 9th-grade son and an 8th-grade daughter.  For the sake of their kids' education, they move to a different neighborhood. One day, at their new competitive school, Sun Ho gets into an accident, causing him to become brain dead.  The father and mother, filled with great guilt and rage because of the accident, investigate to find out what happened to cause the accident.  Su Ho, Sun Ho's baby sister, also sets out on her own to find out the truth behind her brother's accident.","Thriller,  Mystery,  Life,  Melodrama","School Bullying, Coma, Tearjerker, High School, Investigation, Suspense, Strong Female Lead, Violence, Student Supporting Character, Student Female Lead",['Park Chan Hong'],['Kim Ji Woo'],South Korea,Drama,16,3600,5/4/19,25/5/19,"Friday, Saturday",jTBC Viki,8.6,3204,10376,15+ - Teens 15 or older,397,1303
26d1e4e05d45adf48cde0386fc67f3d7891adee805399c4aa70db8bdb01d4a23,All-Boys High,아... 남고라서 행복하다,2019,Two high school boys growing and getting mature together. They are thinking about their dreams and future. ,"Comedy,  Youth","High School, Miniseries, Web Series, Bromance, Eccentric Male Lead, Calm Male Lead, Student Male Lead, School Setting, Chasing A Dream, All-Boys School",,,South Korea,Drama,10,240,4/4/19,9/5/19,,vLive,8.2,596,1651,Not Yet Rated,1367,5436
0d2ef921310439235e188549a9c7e9aceb414c97a9c6e19bdd7a9bd8c73a6060,How to Hate You,너를 싫어하는 방법,2019,"The drama follows the dating adventures of Oh Mi Ri, a college freshman who finds herself struggling to navigate love and friendship on campus.","Comedy,  Romance,  Youth,  Drama","Friends To Lovers, Miniseries, Web Series, Contract Relationship, Unrequited Love, Cold Male Lead, Weak Female Lead, Sismance, Secret Crush, Adapted From A Webtoon",,,South Korea,Drama,6,1200,1/4/19,2/4/19,"Monday, Tuesday",jTBC,7.8,4361,8626,G - All Ages,3174,1559
f239167e01942f603c844b39143449c1810a0cf117fd66a7e9ef55ff6725143e,My Fellow Citizens!,국민 여러분,2019,"Yang Jung Kook is a veteran conman, but he has never been arrested. One day, his girlfriend suddenly runs off with the money they were going to use for their marriage. Yang Jung Kook is extremely upset and he goes out to drink. He meets Kim Mi Young. She is going through a hard time herself because of her boyfriend's cheating ways. Yang Jung Kook tells her that he runs a business and Kim Mi Young tells him that she works for a small company. Kim Mi Young is actually a detective. They find comfort with each other and they develop a relationship romantically. On their wedding day, Kim Mi Young reveals to Yang Jung Kook that she is actually a detective.Meanwhile, Park Hoo Ja is a mysterious woman. She runs a private loan business that she inherited from her father. Her father was swindled by Yang Jung Kook. Park Hoo Ja finds Yang Jung Kook and blackmails him into running for a national assembly seat.","Comedy,  Romance,  Crime,  Political","Character Development, Elections, Social Satire, Hidden Identity, Strong Female Lead, Lying, Hardworking Female Lead, Repentance, Second Chance, Mad Dog",['Kim Jung Hyun'],['Han Jung Hoon'],South Korea,Drama,36,2100,1/4/19,28/5/19,"Monday, Tuesday",KBS2,7.6,3608,11252,15+ - Teens 15 or older,5112,1216
b92c96cf424e1489ee14c9dd3289af421e0442e7f13dff1f4e8f2fc0e031d3ff,Farming Academy,농부사관학교,2019,"Drama series depicts the dreams, passions and friendships of young people who dream of becoming farmers.Ha Joo Seok is in the 1st grade at a farming academy. He uses blunt language, but he is considerate of other people. Shin Yoo Jin is in the 1st grade at the same farming academy. She is smart and good at data analysis. Since she was little, she dreamed of becoming a farmer.","Romance,  Life,  Youth","Student Female Lead, Student Male Lead, School Setting, Agriculture Industry, Farm Setting, Countryside Setting, Young Adult Female Lead, Young Adult Male Lead, Farming, University",,,South Korea,Drama,4,3000,31/3/19,7/4/19,Sunday,SBS,7.3,161,877,15+ - Teens 15 or older,52127,7984
7eac37a3a33580fa1a8f60e4d8a0b4aec864722217862f6b766265412989a488,Two Hearts,투하츠,2019,"This drama will show the daily life, friendship and love of youth who love K-League and soccer. ","Romance,  Youth,  Sports","Short Length Series, Misfortune, Search For Happiness, Soccer, Miniseries, Web Series, First Love, Bromance, Friendship",,,South Korea,Drama,6,600,30/3/19,16/4/19,"Thursday, Sunday",Naver TV Cast,6.9,156,600,G - All Ages,57991,9823
f9c46ce2ac455e66a070d3e321652c3ab42ee9ff1e595a187cc3e4c98e292cba,Jeju Sea Water,제주 많은 해수,2019,,Fantasy,"Short Length Series, Miniseries, Web Series",,,South Korea,Drama,2,480,30/3/19,3/4/19,,,6.5,2,26,Not Yet Rated,99999,99999
b4b10341135529b51234888e7c7ffdcb0cd468ad1ebdd68adc3a10ea89a0c3fe,I Started Following Romance,로맨스를 팔로우하기 시작했습니다,2019,"I Started Following Romance combines the love story of five men and women with various Instagram functions, such as DM (direct messaging), Instagram Story, comments, likes, hashtags, and more.","Comedy,  Romance,  Youth","Social Media, Web Series, School Setting, Short Length Series, University, Miniseries, Student",['Hong Chung Gi'],,South Korea,Drama,10,480,29/3/19,30/4/19,"Tuesday, Friday",,8,366,845,Not Yet Rated,2270,8166
e7ba4d2a7ac92a27e129fa46be7b513315720b5c10d00d414e3fd4009f6df044,The Banker,더 뱅커,2019,"It tells the story of a bank auditor pursuing justice and policy changes at a time when an economic bubble is collapsing. No Dae Ho is an honest and sincere man. He works as a branch manager at Daehan Bank, which is located in a small city. The branch is on a soon-to-be shutdown list. Surprisingly, No Dae Ho is promoted to the auditor at the banks headquarters in Seoul. No Dae Ho then faces corruption at the bank.","Business,  Drama,  Political","Adapted From A Manga, Workplace Setting, Bank Setting, Accountant Male Lead, Office Worker Male Lead, Hardship, Mature Female Lead, Sincere Male Lead, Honest Male Lead, Competent Female Lead",['Lee Jae Jin'],['Bae Sang Wook'],South Korea,Drama,32,2100,27/3/19,16/5/19,"Wednesday, Thursday",MBC,7.6,226,1002,15+ - Teens 15 or older,4941,7383
80f89cf9efcc29d5b1619914c45efde7fbe412307d41bd1ee11c16ecd6c4d0b7,What a Wonderful World,"아, 집에 가고 싶다",2019,,Life,"Miniseries, Web Series",,,South Korea,Drama,8,540,26/3/19,18/4/19,"Tuesday, Thursday",,7.6,4,121,Not Yet Rated,47420,99999
58803d1d88b6aab50f9e59b07e3da073fba4f154a9ea445200da69ac0e76f615,Eulachacha Waikiki Season 2,으라차차 와이키키 2,2019,"Lee Joon Ki is an unpopular actor who runs the Waikiki guesthouse. However, business is bad, and the guesthouse is facing bankruptcy. In order to revive the guesthouse, Lee Joon Ki asks his friends Cha Woo Shik and Kook Ki Bong to invest their savings in it.Cha Woo Shik is a picky person who dreams of becoming a singer.  Kook Ki Bong used to be a promising baseball player but instead is now stuck playing in the minor leagues. After Lee Joon Ki's request, they all put their money into Waikiki Guesthouse and start living there together.","Comedy,  Romance,  Life,  Drama","Multiple Mains, Bromance, First Love, Slow Burn Romance, Misunderstanding, Poor Female Lead, Hardworking Male Lead, Hardworking Female Lead, Naive Female Lead, Calm Female Lead",['Lee Chang Min'],['Kim Ki Ho'],South Korea,Drama,16,4200,25/3/19,14/5/19,"Monday, Tuesday",jTBC Viki,8.1,10658,25933,15+ - Teens 15 or older,1633,449
33fc1d24ddb348fa1a593ee704bd8cd067a84aa130b5138f2f6a2a3ec39141b4,Confession,자백,2019,"A case involving the hidden truth behind the law prohibiting double jeopardy.When Choi Do Hyun was a boy, he had a heart disease. He spent most of his childhood in a hospital. He miraculously had a chance for a heart transplant. Right after the successful heart transplant surgery, his father was accused of murder. His father received the death penalty.To investigate his father's case, Do Hyun now works as a lawyer.","Thriller,  Mystery,  Law,  Drama","Corruption, Wrongfully Accused, Nice Male Lead, Bromance, Smart Male Lead, Murder, Illness, Calm Male Lead, Hardworking Male Lead, Heart Transplant","['Kim Chul Gyu', 'Yoon Hyun Gi']",['Im Hee Chul'],South Korea,Drama,16,3600,23/3/19,12/5/19,"Saturday, Sunday",tvN,8.3,3204,11452,15+ - Teens 15 or older,902,1192
1ae811eaf2c02f3e0a35c8b33bc473caee0b7b23421cc17f76fd37ff6f81b010,Kill It,킬잇,2019,"Will a killer-turned-veterinarian and a detective find common ground?Kim Soo Hyun is a veterinarian who is also a professional killer. Many individuals and organizations hire him for large sums of money. Nobody in the public knows anything about him as a killer, including his age, name, and race. Animals are his only companions, but deep inside, he constantly yearns for love. He struggles to develop and maintain any pure relationships around him. One day, a client asks him to kill in exchange for information regarding his mysterious past and a conspiracy involving his birth. Do Hyun Jin was once a ballerina, but now she is a detective working in Seoul, who graduated from police academy as the most excelled. Although she looks cold and stern on the outside, she is, in fact, a very sympathetic individual. Hyun Jin trusts her instincts and isn't afraid to rely on the things around her to make a decision to the best of her abilities. She has suffered trauma but still keeps pushing forward. She starts to chase after Kim Soo Hyun as she believes he is a serial killer.What happens when both get to know that the connection between them has started years ago?","Action,  Thriller,  Mystery,  Drama","Murder, Hidden Identity, Calm Male Lead, Badass Male Lead, Strong Male Lead, Strong Female Lead, Hidden Past, Suspense, Skilled Killer, Orphan Male Lead","['Ahn Ji Sook', 'Nam Sung Woo']","['Choi Myung Jin', 'Son Hyun Soo']",South Korea,Drama,12,3600,23/3/19,28/4/19,"Saturday, Sunday",OCN,8.2,13167,36901,15+ - Teens 15 or older,1417,279
fae00b22485a82e7920aa65b0e07b6a3999379c57160db658a8eab230773cb97,Mother of Mine,세상에서 제일 예쁜 내 딸,2019,"This drama is about a story of a mother and three daughters living in modern-day Korean society. The drama conveys a message about the low fertility rate, divorce rate, and the problems of the younger generation who are avoiding marriage.While running a small beef soup restaurant, Park Sun Ja raised her three daughters Mi Sun, Mi Ri and Mi Hye alone. She still runs the restaurant to this day and her three daughters are now all grown up. Sun Ja's first daughter Mi Sun is married and she has a daughter. Mi Sun is busy working and taking care of her family. Second daughter Mi Ri cares about her mother a lot. She is confident in herself and good at her job. Mi Ri gets involved in a romantic relationship with her co-worker Tae Joo. He is the youngest son of the family that owns the company. The youngest daughter is Mi Hye. She used to be a promising novelist, but she is not any more. She helps her mother at the restaurant.","Business,  Romance,  Life,  Melodrama","Family Relationship, Mother-Daughter Relationship, Writer Female Lead, Older Man/Younger Woman, Rich Male Lead, Marriage, Smart Male Lead, Co-workers' Relationship, Workplace Setting, Office Worker Female Lead",['Kim Jong Chang'],['Jo Jung Seon'],South Korea,Drama,108,2100,23/3/19,22/9/19,"Saturday, Sunday",KBS2,7.8,1048,3102,15+ - Teens 15 or older,3640,3592
06041bb73b64993d62c412ab0a8d62506a87705b6bc067ab71c4f72b10bfbb30,Freshman,프레쉬맨,2019,It depicts the challenge of outsiders of a college to become insider. ,"Comedy,  Romance,  Youth,  Drama","Bromance, Friendship, Student Female Lead, Student Male Lead, School Setting, Roommates' Relationship, Young Adult Female Lead, Young Adult Male Lead, Short Length Series, University",,['Lee Ye Dam'],South Korea,Drama,12,300,23/3/19,28/4/19,"Saturday, Sunday",Naver TV Cast vLive,7.3,363,2398,G - All Ages,6957,4295
8ca6948cb441f4042ba9d11c75f1d5dc9ba5ab317d5246dc2cc1a6b29ea3b6c4,On the Campus,온더캠퍼스,2019,Yoon Hee Yeol dreams of being a singer. Yoo Eun Ho is an aspiring writer. These college students and their friends try to find the way towards their dreams.,"Comedy,  Youth","Student Supporting Character, Student Female Lead, Student Male Lead, School Setting, Campus Setting, Young Adult Female Lead, Young Adult Male Lead, Short Length Series, University, Miniseries",,,South Korea,Drama,5,900,23/3/19,20/4/19,Saturday,,7.6,25,312,Not Yet Rated,46357,13695
